SaleID,Date,StoreID,ProductID,Quantity,Revenue
2107,2025-06-02,5,10,1,1349.99
2108,2025-06-03,1,15,2,499.98
2109,2025-06-03,1,7,3,299.97
2110,2025-06-03,4,8,2,859.98
2111,2025-06-03,4,11,1,799.99
2112,2025-06-03,10,19,1,299.99
2113,2025-06-03,12,15,1,249.99
2114,2025-06-04,9,11,1,799.99
2115,2025-06-04,12,2,1,1273.99
2116,2025-06-05,2,12,2,1999.98
2117,2025-06-05,7,8,1,429.99
2118,2025-06-05,10,18,1,97.99
2119,2025-06-06,5,4,1,999.99
2120,2025-06-06,5,15,2,499.98
2121,2025-06-07,1,2,1,1273.99
2122,2025-06-07,5,12,1,999.99
2123,2025-06-08,4,12,1,979.99
2124,2025-06-08,5,11,1,799.99
2125,2025-06-10,1,2,1,1273.99
2126,2025-06-10,7,2,1,1299.99
2127,2025-06-10,10,2,1,1299.99
2128,2025-06-10,11,5,1,587.99
2129,2025-06-12,7,7,3,290.97
2130,2025-06-13,5,16,1,320.09
2131,2025-06-13,5,4,1,919.99
2132,2025-06-13,10,18,3,299.97
2133,2025-06-13,11,17,1,43.99
2134,2025-06-13,12,19,1,290.99
2135,2025-06-14,2,15,3,712.47
2136,2025-06-14,4,5,3,1745.97
2137,2025-06-14,4,8,3,1289.97
2138,2025-06-14,6,17,4,183.96
2139,2025-06-15,1,18,1,89.99
2140,2025-06-15,4,17,1,45.99
2141,2025-06-15,7,1,1,1839.99
2142,2025-06-15,9,17,1,48.49
2143,2025-06-15,12,15,3,689.97
2144,2025-06-16,5,17,2,99.98
2145,2025-06-16,5,14,1,775.99
2146,2025-06-17,5,1,1,1959.99
2147,2025-06-17,1,20,1,484.99
2148,2025-06-17,1,17,2,96.98
2149,2025-06-17,7,19,3,809.97
2150,2025-06-17,7,5,1,551.99
2151,2025-06-17,10,5,1,599.97
2152,2025-06-18,8,3,1,1044.99
2153,2025-06-18,11,7,1,91.99
2154,2025-06-19,7,14,1,703.99
2155,2025-06-19,8,18,1,89.99
2156,2025-06-20,5,11,1,775.99
2157,2025-06-20,6,8,1,417.09
2158,2025-06-20,10,3,1,1066.99
2159,2025-06-21,4,8,1,386.99
2160,2025-06-21,5,3,1,1011.99
2161,2025-06-21,7,13,1,1044.97
2162,2025-06-21,9,16,1,303.59
2163,2025-06-22,2,3,1,1099.99
2164,2025-06-22,4,1,1,1999.99
2165,2025-06-22,5,3,1,1066.99
2166,2025-06-22,7,3,1,1011.99
2167,2025-06-23,4,15,2,484.98
2168,2025-06-23,10,12,1,919.99
2169,2025-06-24,3,3,1,1099.99
2170,2025-06-24,4,7,1,96.99
2171,2025-06-24,5,11,1,799.99
2172,2025-06-25,6,4,1,969.99
2173,2025-06-25,6,2,1,1195.97
2174,2025-06-25,8,9,1,1044.97
2175,2025-06-25,12,20,1,484.99
2176,2025-06-25,12,4,1,969.99
2177,2025-06-26,9,10,1,1349.99
2178,2025-06-26,6,2,1,1260.99
2179,2025-06-26,9,12,1,949.99
2180,2025-06-27,2,12,1,949.99
2181,2025-06-27,9,14,1,799.97
2182,2025-06-28,4,3,1,1066.97
2183,2025-06-28,4,4,1,949.99
2184,2025-06-28,4,3,1,1011.99
2185,2025-06-28,6,9,1,989.99
2186,2025-06-28,7,5,1,569.99
2187,2025-06-28,11,16,1,320.07
2188,2025-06-29,1,9,1,1099.99
2189,2025-06-29,3,2,1,1260.99
2190,2025-06-29,4,4,1,899.99
2191,2025-06-29,5,1,1,1939.99
2192,2025-06-29,10,6,1,321.99
2193,2025-06-29,12,5,1,599.99
2194,2025-06-30,1,9,1,1044.99
2195,2025-06-30,2,4,1,969.99
2196,2025-06-30,2,1,1,1799.97
2197,2025-06-30,5,12,1,949.99
2198,2025-06-30,11,10,1,1214.99
2199,2025-07-01,2,15,3,712.47
2200,2025-07-01,8,16,2,640.18
2201,2025-07-02,10,16,1,313.49
2202,2025-07-02,3,20,1,459.99
2203,2025-07-02,4,20,1,474.99
2204,2025-07-02,5,2,1,1299.99
2205,2025-07-02,8,18,3,275.97
2206,2025-07-03,1,17,1,48.49
2207,2025-07-03,3,18,1,99.99
2208,2025-07-03,7,15,1,224.97
2209,2025-07-03,11,2,1,1260.97
2210,2025-07-04,1,3,1,1066.99
2211,2025-07-04,1,2,1,1260.99
2212,2025-07-04,6,12,1,969.99
2213,2025-07-05,7,12,1,919.99
2214,2025-07-05,10,3,1,1099.99
2215,2025-07-05,10,4,1,899.99
2216,2025-07-05,10,3,1,1066.99
2217,2025-07-06,1,4,1,969.99
2218,2025-07-06,4,4,1,999.99
2219,2025-07-06,4,1,1,1999.99
2220,2025-07-06,10,6,1,332.49
2221,2025-07-07,2,3,1,989.99
2222,2025-07-07,5,16,1,320.09
2223,2025-07-07,5,13,1,1099.99
2224,2025-07-10,1,9,1,1099.99
2225,2025-07-11,1,6,1,339.49
2226,2025-07-11,4,15,1,219.99
2227,2025-07-11,5,5,1,569.97
2228,2025-07-11,9,7,2,193.98
2229,2025-07-11,10,17,2,96.94
2230,2025-07-11,12,3,1,1044.99
2231,2025-07-12,2,17,5,229.95
2232,2025-07-12,4,10,1,1241.99
2233,2025-07-12,5,5,1,581.99
2234,2025-07-12,6,7,1,99.99
2235,2025-07-12,7,11,1,799.99
2236,2025-07-12,7,12,1,999.99
2237,2025-07-12,8,12,2,1939.98
2238,2025-07-12,8,8,3,1251.21
2239,2025-07-12,9,7,1,96.99
2240,2025-07-13,1,5,3,1799.97
2241,2025-07-13,1,4,1,949.97
2242,2025-07-13,4,13,1,1066.99
2243,2025-07-14,1,18,1,94.99
2244,2025-07-14,3,16,1,313.49
2245,2025-07-14,8,15,3,712.41
2246,2025-07-14,12,5,3,1655.91
2247,2025-07-15,12,1,1,1899.99
2248,2025-07-15,1,6,1,321.99
2249,2025-07-15,3,8,1,386.99
2250,2025-07-15,8,7,1,87.99
2251,2025-07-15,9,16,1,313.49
2252,2025-07-15,10,9,1,1044.99
2253,2025-07-16,1,19,1,284.99
2254,2025-07-16,2,12,1,919.99
2255,2025-07-16,3,5,3,1619.97
2256,2025-07-16,4,16,1,320.09
2257,2025-07-16,7,19,1,299.99
2258,2025-07-16,9,13,1,1099.99
2259,2025-07-16,9,3,1,967.99
2260,2025-07-17,1,13,1,1044.99
2261,2025-07-17,4,14,1,735.99
2262,2025-07-17,4,13,1,1011.99
2263,2025-07-17,12,7,1,94.99
2264,2025-07-18,5,12,1,949.99
2265,2025-07-18,5,3,1,1099.99
2266,2025-07-19,12,15,2,489.98
2267,2025-07-19,1,12,1,979.97
2268,2025-07-19,7,13,1,1099.99
2269,2025-07-19,9,4,1,999.99
2270,2025-07-19,9,11,1,759.99
2271,2025-07-20,1,13,1,1044.99
2272,2025-07-20,2,4,1,999.99
2273,2025-07-20,2,17,1,49.99
2274,2025-07-20,10,19,1,299.99
2275,2025-07-21,4,20,1,499.99
2276,2025-07-23,5,7,1,94.99
2277,2025-07-23,7,2,1,1299.99
2278,2025-07-24,1,9,1,1044.99
2279,2025-07-24,7,20,1,489.99
2280,2025-07-25,2,4,1,999.99
2281,2025-07-25,5,16,1,329.99
2282,2025-07-25,10,12,2,1999.98
2283,2025-07-26,5,2,1,1234.99
2284,2025-07-26,5,13,1,1099.99
2285,2025-07-26,5,3,1,1077.99
2286,2025-07-27,9,20,1,489.99
2287,2025-07-27,7,20,1,474.99
2288,2025-07-27,1,14,2,1567.98
2289,2025-07-27,9,7,2,189.98
2290,2025-07-27,9,14,1,783.99
2291,2025-07-28,4,12,1,999.99
2292,2025-07-28,1,9,1,1077.99
2293,2025-07-28,8,12,1,999.99
2294,2025-07-30,1,20,1,474.99
2295,2025-07-30,1,18,2,189.98
2296,2025-07-30,7,11,1,799.99
2297,2025-07-30,11,9,1,1077.99
2298,2025-07-31,1,1,1,1899.99
2299,2025-07-31,4,4,1,979.99
2300,2025-07-31,9,15,3,749.97
2301,2025-08-01,5,12,1,979.99
2302,2025-08-01,1,3,1,1066.97
2303,2025-08-01,1,15,1,249.99
2304,2025-08-01,4,15,1,242.49
2305,2025-08-01,5,13,2,2089.98
2306,2025-08-01,5,9,1,1011.99
2307,2025-08-01,5,17,3,137.97
2308,2025-08-01,7,6,1,339.49
2309,2025-08-01,7,1,1,1799.99
2310,2025-08-01,7,18,3,299.91
2311,2025-08-01,7,13,1,989.99
2312,2025-08-01,8,9,1,1066.99
2313,2025-08-01,9,15,1,237.49
2314,2025-08-01,10,10,1,1214.99
2315,2025-08-01,10,18,2,189.98
2316,2025-08-01,11,17,3,142.47
2317,2025-08-02,1,2,1,1299.99
2318,2025-08-02,1,10,1,1349.99
2319,2025-08-02,3,5,1,539.99
2320,2025-08-02,4,3,1,1011.99
2321,2025-08-02,5,15,1,249.99
2322,2025-08-02,9,16,1,313.49
2323,2025-08-02,9,8,2,773.98
2324,2025-08-02,10,10,1,1241.99
2325,2025-08-02,10,2,1,1299.99
2326,2025-08-02,12,2,1,1299.99
2327,2025-08-03,8,17,2,94.98
2328,2025-08-03,1,12,1,969.99
2329,2025-08-03,2,16,2,626.98
2330,2025-08-03,5,8,2,816.98
2331,2025-08-03,5,5,1,539.99
2332,2025-08-03,6,15,1,242.49
2333,2025-08-03,7,9,1,1066.99
2334,2025-08-03,8,10,1,1241.99
2335,2025-08-03,9,5,1,551.99
2336,2025-08-03,9,13,1,1044.99
2337,2025-08-03,10,20,3,1379.97
2338,2025-08-03,10,17,1,49.99
2339,2025-08-03,10,4,2,1939.98
2340,2025-08-04,10,14,1,759.99
2341,2025-08-04,7,19,2,569.98
2342,2025-08-04,1,5,1,599.99
2343,2025-08-04,1,2,1,1260.99
2344,2025-08-04,1,15,3,712.47
2345,2025-08-04,4,1,2,3679.98
2346,2025-08-04,4,10,1,1214.99
2347,2025-08-04,4,17,1,47.49
2348,2025-08-04,7,5,1,527.99
2349,2025-08-05,1,9,1,1099.97
2350,2025-08-05,1,10,1,1349.99
2351,2025-08-05,5,10,1,1241.99
2352,2025-08-05,5,15,1,229.99
2353,2025-08-05,7,18,2,175.98
2354,2025-08-05,8,2,1,1143.97
2355,2025-08-05,10,6,1,321.99
2356,2025-08-06,1,7,2,189.98
2357,2025-08-06,1,10,1,1214.99
2358,2025-08-06,1,10,1,1309.49
2359,2025-08-06,2,9,1,1099.99
2360,2025-08-06,3,2,1,1195.99
2361,2025-08-06,4,16,2,659.98
2362,2025-08-06,4,1,1,1899.99
2363,2025-08-06,5,1,1,1799.99
2364,2025-08-06,5,3,1,1044.99
2365,2025-08-06,5,18,2,199.98
2366,2025-08-06,5,17,2,89.98
2367,2025-08-06,6,13,2,2023.98
2368,2025-08-06,7,13,1,967.99
2369,2025-08-06,7,18,2,193.98
2370,2025-08-06,8,12,2,1939.98
2371,2025-08-06,8,12,1,919.99
2372,2025-08-06,8,20,1,459.99
2373,2025-08-06,10,14,1,799.99
2374,2025-08-07,1,17,2,96.98
2375,2025-08-07,1,6,1,314.99
2376,2025-08-07,1,13,1,1044.99
2377,2025-08-07,6,6,1,332.49
2378,2025-08-07,7,9,1,1011.99
2379,2025-08-07,8,12,1,969.99
2380,2025-08-07,8,2,1,1260.99
2381,2025-08-07,10,3,1,989.99
2382,2025-08-08,1,10,1,1309.49
2383,2025-08-08,1,16,3,989.97
2384,2025-08-08,1,10,1,1241.99
2385,2025-08-08,4,9,1,1066.97
2386,2025-08-08,4,1,1,1899.99
2387,2025-08-08,5,16,2,593.98
2388,2025-08-08,6,7,2,183.94
2389,2025-08-08,6,20,1,474.99
2390,2025-08-08,7,17,2,87.98
2391,2025-08-08,10,16,1,313.49
2392,2025-08-08,12,7,1,94.99
2393,2025-08-09,1,2,1,1234.99
2394,2025-08-09,1,1,1,1839.99
2395,2025-08-09,2,10,1,1349.99
2396,2025-08-09,3,2,1,1234.99
2397,2025-08-09,4,5,1,551.99
2398,2025-08-09,9,17,3,142.41
2399,2025-08-10,4,7,2,199.98
2400,2025-08-10,1,7,2,199.98
2401,2025-08-10,1,7,1,91.99
2402,2025-08-10,4,15,1,237.49
2403,2025-08-10,4,11,1,735.99
2404,2025-08-10,4,1,1,1939.99
2405,2025-08-10,6,2,1,1143.99
2406,2025-08-10,7,1,1,1999.99
2407,2025-08-10,7,1,1,1839.99
2408,2025-08-10,8,9,1,1099.99
2409,2025-08-11,10,12,1,979.99
2410,2025-08-11,1,4,1,999.99
2411,2025-08-11,1,4,1,969.99
2412,2025-08-11,1,5,1,527.99
2413,2025-08-11,1,16,1,313.49
2414,2025-08-11,1,2,1,1260.99
2415,2025-08-11,5,14,1,735.99
2416,2025-08-11,5,13,1,1011.99
2417,2025-08-11,6,2,1,1260.99
2418,2025-08-11,7,17,1,47.49
2419,2025-08-11,10,13,1,967.99
2420,2025-08-11,11,9,1,1011.97
2421,2025-08-12,4,18,1,94.99
2422,2025-08-12,7,10,1,1349.97
2423,2025-08-12,7,2,1,1234.99
2424,2025-08-13,11,17,2,94.98
2425,2025-08-13,3,14,1,759.99
2426,2025-08-13,1,20,3,1424.97
2427,2025-08-13,3,6,1,332.49
2428,2025-08-13,4,9,1,1044.97
2429,2025-08-13,8,6,2,699.98
2430,2025-08-13,10,11,1,759.97
2431,2025-08-13,10,9,1,1066.99
2432,2025-08-13,12,1,1,1939.99
2433,2025-08-14,5,7,3,284.97
2434,2025-08-14,1,14,1,703.99
2435,2025-08-14,1,2,1,1299.99
2436,2025-08-14,2,18,1,99.99
2437,2025-08-14,4,7,1,96.99
2438,2025-08-14,5,18,2,199.98
2439,2025-08-14,5,10,1,1214.99
2440,2025-08-14,5,10,1,1309.49
2441,2025-08-14,5,13,1,1066.99
2442,2025-08-14,7,1,1,1939.97
2443,2025-08-14,9,14,1,799.99
2444,2025-08-14,9,5,3,1655.91
2445,2025-08-14,10,18,1,96.99
2446,2025-08-14,11,10,1,1349.99
2447,2025-08-15,1,14,1,775.99
2448,2025-08-15,4,14,1,775.97
2449,2025-08-15,4,13,1,967.99
2450,2025-08-16,1,16,3,989.97
2451,2025-08-16,1,5,1,581.99
2452,2025-08-16,5,9,1,1044.99
2453,2025-08-16,6,16,3,960.27
2454,2025-08-16,9,18,1,94.97
2455,2025-08-16,9,15,1,249.99
2456,2025-08-16,9,15,1,242.49
2457,2025-08-16,9,11,1,735.99
2458,2025-08-16,10,18,1,99.99
2459,2025-08-16,10,2,1,1234.99
2460,2025-08-16,10,13,1,1099.99
2461,2025-08-16,10,11,1,799.99
2462,2025-08-16,11,9,1,1099.99
2463,2025-08-16,12,5,1,569.99
2464,2025-08-17,3,18,1,94.99
2465,2025-08-17,1,2,1,1260.99
2466,2025-08-17,1,10,1,1214.99
2467,2025-08-17,4,9,2,2199.98
2468,2025-08-17,4,5,3,1709.97
2469,2025-08-17,5,9,1,1099.99
2470,2025-08-17,5,9,1,1011.99
2471,2025-08-17,6,13,1,1044.99
2472,2025-08-17,6,3,1,967.99
2473,2025-08-17,7,8,2,816.98
2474,2025-08-17,7,9,1,1099.99
2475,2025-08-17,8,3,1,1011.99
2476,2025-08-17,9,6,2,678.98
2477,2025-08-17,10,2,1,1234.99
2478,2025-08-17,11,17,3,149.97
2479,2025-08-17,12,13,1,1044.99
2480,2025-08-17,12,2,1,1234.99
2481,2025-08-18,5,6,2,678.98
2482,2025-08-18,5,9,1,1066.99
2483,2025-08-18,7,13,1,1011.99
2484,2025-08-18,10,18,1,94.99
2485,2025-08-18,11,14,1,735.99
2486,2025-08-19,1,6,1,307.99
2487,2025-08-19,1,13,2,2133.94
2488,2025-08-19,2,10,1,1309.49
2489,2025-08-19,4,10,1,1309.49
2490,2025-08-19,4,15,1,224.99
2491,2025-08-19,5,3,1,1099.97
2492,2025-08-19,8,14,1,775.99
2493,2025-08-19,8,1,1,1799.99
2494,2025-08-19,10,6,1,339.49
2495,2025-08-19,10,7,3,299.97
2496,2025-08-20,6,4,2,1999.98
2497,2025-08-20,6,6,1,332.49
2498,2025-08-20,7,13,2,1935.98
2499,2025-08-20,8,18,3,290.97
2500,2025-08-20,12,1,1,1899.97
2501,2025-08-20,12,9,1,1099.99
2502,2025-08-21,1,15,1,224.99
2503,2025-08-21,1,7,2,189.98
2504,2025-08-21,1,19,1,290.99
2505,2025-08-21,3,1,1,1899.99
2506,2025-08-21,5,5,3,1709.97
2507,2025-08-21,8,7,1,94.99
2508,2025-08-21,10,2,1,1143.99
2509,2025-08-22,1,2,1,1234.99
2510,2025-08-22,4,17,2,96.98
2511,2025-08-22,4,3,1,1066.99
2512,2025-08-22,5,9,1,1044.99
2513,2025-08-22,8,9,2,2199.98
2514,2025-08-22,10,1,1,1939.99
2515,2025-08-22,10,9,1,1066.99
2516,2025-08-22,11,9,1,989.99
2517,2025-08-22,11,15,1,249.99
2518,2025-08-23,1,1,1,1999.99
2519,2025-08-23,3,9,1,1044.99
2520,2025-08-23,4,1,1,1839.99
2521,2025-08-23,5,5,2,1199.98
2522,2025-08-23,7,9,1,1011.99
2523,2025-08-23,7,3,1,989.99
2524,2025-08-23,7,12,1,999.99
2525,2025-08-23,8,10,1,1214.99
2526,2025-08-23,10,6,1,339.49
2527,2025-08-24,4,3,1,1044.99
2528,2025-08-24,1,4,1,949.99
2529,2025-08-24,2,5,1,539.99
2530,2025-08-24,4,15,2,474.98
2531,2025-08-24,4,10,1,1309.49
2532,2025-08-24,4,14,2,1439.98
2533,2025-08-24,7,2,1,1169.99
2534,2025-08-24,9,3,1,1044.99
2535,2025-08-24,9,10,1,1309.49
2536,2025-08-24,10,1,1,1839.99
2537,2025-08-25,4,10,1,1349.99
2538,2025-08-25,1,9,2,2089.98
2539,2025-08-25,1,2,1,1299.97
2540,2025-08-25,7,10,1,1282.49
2541,2025-08-25,8,18,1,96.99
2542,2025-08-26,2,13,1,1099.99
2543,2025-08-26,4,7,3,284.97
2544,2025-08-26,5,13,1,1011.99
2545,2025-08-26,5,14,1,799.99
2546,2025-08-26,7,14,1,759.97
2547,2025-08-26,8,7,1,94.99
2548,2025-08-26,9,1,1,1939.99
2549,2025-08-26,10,18,1,99.99
2550,2025-08-27,12,9,1,1044.99
2551,2025-08-27,1,6,1,314.99
2552,2025-08-27,1,11,1,759.99
2553,2025-08-27,1,2,1,1234.99
2554,2025-08-27,4,13,1,1066.99
2555,2025-08-27,4,16,1,296.99
2556,2025-08-27,4,17,4,183.96
2557,2025-08-27,4,17,2,99.98
2558,2025-08-27,5,5,1,569.99
2559,2025-08-27,7,11,1,799.99
2560,2025-08-27,8,13,1,1044.99
2561,2025-08-27,9,16,3,989.97
2562,2025-08-28,1,1,1,1999.97
2563,2025-08-28,1,1,1,1899.99
2564,2025-08-28,1,1,1,1939.99
2565,2025-08-28,1,12,1,919.99
2566,2025-08-28,1,18,2,199.98
2567,2025-08-28,1,18,1,94.99
2568,2025-08-28,1,14,1,703.99
2569,2025-08-28,4,7,2,183.98
2570,2025-08-28,4,17,1,45.99
2571,2025-08-28,6,12,1,919.99
2572,2025-08-28,6,9,1,1011.99
2573,2025-08-28,7,7,1,91.99
2574,2025-08-28,8,11,1,759.99
2575,2025-08-28,8,6,2,664.98
2576,2025-08-28,10,14,1,759.99
2577,2025-08-28,10,2,1,1299.99
2578,2025-08-28,10,14,1,799.99
2579,2025-08-28,12,12,1,999.99
2580,2025-08-28,12,14,1,735.99
2581,2025-08-29,1,11,1,775.99
2582,2025-08-29,1,2,1,1234.99
2583,2025-08-29,4,12,1,969.97
2584,2025-08-29,5,13,1,989.99
2585,2025-08-29,5,7,2,193.98
2586,2025-08-29,5,10,1,1282.49
2587,2025-08-29,6,11,1,775.99
2588,2025-08-29,11,14,1,775.99
2589,2025-08-30,1,7,1,96.99
2590,2025-08-30,1,4,1,969.99
2591,2025-08-30,1,15,2,474.98
2592,2025-08-30,4,7,2,193.98
2593,2025-08-30,4,10,1,1309.49
2594,2025-08-30,4,14,1,759.99
2595,2025-08-30,7,8,1,386.99
2596,2025-08-30,8,8,1,429.99
2597,2025-08-30,9,6,1,332.49
2598,2025-08-30,9,11,1,719.99
2599,2025-08-30,10,5,2,1163.98
2600,2025-08-30,10,16,1,329.99
2601,2025-08-30,12,5,1,569.99
2602,2025-08-31,1,15,2,499.98
2603,2025-08-31,12,6,1,349.99
2604,2025-09-01,5,1,1,1939.99
2605,2025-09-01,7,6,1,339.49
2606,2025-09-01,10,15,1,249.99
2607,2025-09-01,12,13,1,1099.97
2608,2025-09-02,11,3,1,1077.99
2609,2025-09-02,1,16,2,626.98
2610,2025-09-02,1,14,1,759.99
2611,2025-09-02,4,10,1,1282.49
2612,2025-09-02,5,18,1,99.99
2613,2025-09-02,5,2,1,1299.97
2614,2025-09-02,5,2,1,1299.99
2615,2025-09-03,10,9,1,1099.99
2616,2025-09-03,4,13,1,967.97
2617,2025-09-03,5,9,1,1099.99
2618,2025-09-04,1,16,2,640.18
2619,2025-09-04,1,10,2,2429.98
2620,2025-09-04,1,2,1,1299.99
2621,2025-09-04,1,15,2,484.98
2622,2025-09-04,5,6,1,321.99
2623,2025-09-04,6,7,2,179.98
2624,2025-09-04,10,2,1,1234.99
2625,2025-09-05,1,18,1,96.99
2626,2025-09-05,4,15,2,439.94
2627,2025-09-05,7,17,1,48.49
2628,2025-09-05,7,16,2,593.98
2629,2025-09-05,9,15,2,459.98
2630,2025-09-05,10,2,1,1299.99
2631,2025-09-05,10,5,1,569.99
2632,2025-09-06,1,2,1,1195.99
2633,2025-09-06,4,16,1,313.49
2634,2025-09-06,5,7,1,99.99
2635,2025-09-07,1,9,1,1099.99
2636,2025-09-07,1,13,1,1099.99
2637,2025-09-07,3,5,2,1139.98
2638,2025-09-07,10,8,1,378.39
2639,2025-09-07,12,9,1,1099.99
2640,2025-09-08,1,13,1,1066.99
2641,2025-09-09,1,1,1,1999.99
2642,2025-09-09,4,11,1,719.99
2643,2025-09-09,4,2,1,1299.99
2644,2025-09-09,5,1,1,1899.99
2645,2025-09-09,7,10,1,1282.49
2646,2025-09-09,8,17,2,94.98
2647,2025-09-09,9,15,1,249.99
2648,2025-09-09,10,3,1,1044.99
2649,2025-09-10,1,14,1,719.99
2650,2025-09-10,1,6,1,332.49
2651,2025-09-10,1,10,1,1282.49
2652,2025-09-10,2,18,3,275.97
2653,2025-09-10,9,1,1,1899.99
2654,2025-09-10,12,8,2,816.98
2655,2025-09-11,11,14,1,783.99
2656,2025-09-11,12,19,2,599.98
2657,2025-09-11,9,8,1,395.59
2658,2025-09-11,12,16,1,329.99
2659,2025-09-11,12,5,1,539.99
2660,2025-09-11,12,2,1,1260.99
2661,2025-09-12,1,1,1,1999.99
2662,2025-09-12,4,18,1,94.99
2663,2025-09-12,10,9,1,989.99
2664,2025-09-12,11,18,2,179.98
2665,2025-09-13,1,1,1,1939.99
2666,2025-09-13,3,10,1,1282.49
2667,2025-09-13,5,10,1,1241.99
2668,2025-09-13,5,10,1,1214.99
2669,2025-09-13,7,1,1,1759.99
2670,2025-09-13,7,2,1,1195.99
2671,2025-09-13,8,7,1,91.99
2672,2025-09-13,10,2,1,1195.99
2673,2025-09-13,11,2,1,1260.99
2674,2025-09-14,1,11,1,735.99
2675,2025-09-14,1,1,1,1939.99
2676,2025-09-14,1,10,1,1349.99
2677,2025-09-14,5,12,1,919.99
2678,2025-09-14,6,3,1,1011.97
2679,2025-09-14,8,13,2,2133.98
2680,2025-09-14,10,2,1,1260.99
2681,2025-09-15,1,12,1,969.99
2682,2025-09-15,2,14,1,775.99
2683,2025-09-15,10,11,1,799.99
2684,2025-09-15,12,12,1,999.99
2685,2025-09-16,4,8,2,816.98
2686,2025-09-16,1,3,1,1077.99
2687,2025-09-16,5,6,1,342.99
2688,2025-09-16,1,11,1,759.99
2689,2025-09-16,5,12,1,949.99
2690,2025-09-16,10,11,1,775.99
2691,2025-09-16,10,16,2,659.98
2692,2025-09-17,4,17,2,99.98
2693,2025-09-17,6,16,1,303.59
2694,2025-09-17,7,19,1,299.99
2695,2025-09-17,7,11,1,799.97
2696,2025-09-17,8,3,1,1066.99
2697,2025-09-17,8,17,1,47.49
2698,2025-09-17,8,12,1,969.99
2699,2025-09-17,12,5,2,1139.98
2700,2025-09-18,1,17,3,146.97
2701,2025-09-18,1,7,1,94.99
2702,2025-09-18,2,4,2,1999.98
2703,2025-09-18,5,4,1,919.99
2704,2025-09-19,1,9,1,1066.99
2705,2025-09-19,1,4,1,969.99
2706,2025-09-19,1,13,1,1066.99
2707,2025-09-19,1,10,1,1241.99
2708,2025-09-19,3,4,1,899.99
2709,2025-09-19,4,18,1,89.99
2710,2025-09-19,4,11,1,759.99
2711,2025-09-19,7,2,1,1260.99
2712,2025-09-19,9,11,1,775.99
2713,2025-09-20,1,4,1,949.99
2714,2025-09-20,1,11,1,735.99
2715,2025-09-20,3,15,2,459.94
2716,2025-09-20,4,15,2,474.98
2717,2025-09-20,5,7,2,175.94
2718,2025-09-20,8,17,2,94.98
2719,2025-09-20,9,12,1,999.99
2720,2025-09-20,11,16,1,303.59
2721,2025-09-21,4,3,1,1044.99
2722,2025-09-21,4,11,1,735.99
2723,2025-09-21,4,19,1,290.99
2724,2025-09-21,4,11,1,799.97
2725,2025-09-21,5,9,1,1066.99
2726,2025-09-21,6,1,1,1939.99
2727,2025-09-21,10,7,1,96.99
2728,2025-09-22,1,8,1,417.09
2729,2025-09-22,1,7,1,99.99
2730,2025-09-22,5,6,1,339.49
2731,2025-09-22,5,19,2,581.98
2732,2025-09-22,5,6,1,339.49
2733,2025-09-22,8,4,1,949.99
2734,2025-09-22,10,3,1,1099.99
2735,2025-09-22,11,17,3,145.47
2736,2025-09-23,1,1,1,1899.99
2737,2025-09-23,1,9,1,1044.99
2738,2025-09-23,4,4,1,999.99
2739,2025-09-23,8,11,1,719.99
2740,2025-09-23,10,3,1,989.99
2741,2025-09-23,10,11,1,759.99
2742,2025-09-23,11,3,1,1066.97
2743,2025-09-24,12,18,1,97.99
2744,2025-09-24,2,18,3,275.97
2745,2025-09-24,4,7,1,87.99
2746,2025-09-24,8,7,1,94.99
2747,2025-09-24,8,9,1,1044.99
2748,2025-09-24,10,15,3,749.91
2749,2025-09-24,12,12,1,969.99
2750,2025-09-25,1,7,3,275.97
2751,2025-09-25,1,2,1,1169.99
2752,2025-09-25,1,3,1,1044.99
2753,2025-09-25,4,12,1,879.99
2754,2025-09-25,6,7,1,94.99
2755,2025-09-25,9,11,2,1407.98
2756,2025-09-25,12,18,1,99.99
2757,2025-09-25,12,4,1,949.99
2758,2025-09-25,12,18,1,94.99
2759,2025-09-26,1,11,2,1551.98
2760,2025-09-26,1,16,1,320.09
2761,2025-09-26,6,5,1,581.99
2762,2025-09-26,7,12,1,999.99
2763,2025-09-26,9,16,3,960.27
2764,2025-09-26,10,3,1,1066.99
2765,2025-09-27,5,6,2,678.98
2766,2025-09-27,5,3,1,1099.99
2767,2025-09-27,7,9,1,1066.99
2768,2025-09-27,9,1,1,1759.99
2769,2025-09-28,4,17,1,45.99
2770,2025-09-28,12,17,4,193.96
2771,2025-09-29,1,12,1,879.99
2772,2025-09-29,1,1,1,1939.99
2773,2025-09-29,4,16,3,910.77
2774,2025-09-29,5,16,1,320.09
2775,2025-09-29,6,7,2,189.98
2776,2025-09-30,1,15,3,674.97
2777,2025-09-30,9,11,1,759.99
2778,2025-10-01,4,17,3,149.97
2779,2025-10-01,4,18,1,87.99
2780,2025-10-01,12,17,2,96.98
2781,2025-10-02,5,11,1,799.99
2782,2025-10-02,1,20,1,499.97
2783,2025-10-02,1,2,1,1234.99
2784,2025-10-02,3,2,1,1234.99
2785,2025-10-02,6,7,2,199.98
2786,2025-10-02,7,5,2,1079.98
2787,2025-10-02,8,7,1,99.99
2788,2025-10-02,10,18,2,199.98
2789,2025-10-02,11,8,2,859.98
2790,2025-10-03,1,9,1,1011.99
2791,2025-10-03,4,9,1,1011.99
